MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID
g007350_257433,126.8707223,37.5415376,2023-08-30 07:13,g_g007350
g007350_257433,126.8707223,37.5415376,2023-08-30 07:14,g_g007350
g007350_257433,126.8707223,37.5415376,2023-08-30 07:14,g_g007350
g007350_257433,126.8707223,37.5415376,2023-08-30 07:15,g_g007350
g007350_257433,126.8707223,37.5415376,2023-08-30 07:16,g_g007350
g007350_257433,126.8707223,37.5415376,2023-08-30 07:17,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:18,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:19,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:20,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:21,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:21,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:22,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:22,g_g007350
g007350_257433,126.8693627,37.5420333,2023-08-30 07:23,g_g007350
g007350_257433,126.8703248,37.543412,2023-08-30 07:24,g_g007350
g007350_257433,126.870479,37.5440205,2023-08-30 07:25,g_g007350
g007350_257433,126.8707872,37.5447024,2023-08-30 07:26,g_g007350
g007350_257433,126.8710883,37.5454231,2023-08-30 07:27,g_g007350
g007350_257433,126.8715487,37.5461069,2023-08-30 07:28,g_g007350
g007350_257433,126.8718548,37.5468847,2023-08-30 07:29,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:30,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:31,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:32,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:33,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:33,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:34,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:35,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:36,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:37,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:38,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:39,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:40,g_g007350
g007350_257433,126.8726884,37.5469764,2023-08-30 07:41,g_g007350
g007350_257433,126.9021999,37.5346742,2023-08-30 07:42,g_g007350
g007350_257433,126.9240423,37.5235717,2023-08-30 07:43,g_g007350
g007350_257433,126.9240423,37.5235717,2023-08-30 07:44,g_g007350
g007350_257433,126.9289085,37.5166979,2023-08-30 07:44,g_g007350
g007350_257433,126.9289085,37.5166979,2023-08-30 07:45,g_g007350
g007350_257433,126.9289085,37.5166979,2023-08-30 07:46,g_g007350
g007350_257433,126.9378165,37.5145282,2023-08-30 07:47,g_g007350
g007350_257433,126.939832,37.5143737,2023-08-30 07:48,g_g007350
g007350_257433,126.9413426,37.5140297,2023-08-30 07:48,g_g007350
g007350_257433,126.9416336,37.5142426,2023-08-30 07:49,g_g007350
g007350_257433,126.9416336,37.5142426,2023-08-30 07:50,g_g007350
g007350_257433,126.9500457,37.518067,2023-08-30 07:51,g_g007350
g007350_257433,126.9529687,37.5206691,2023-08-30 07:52,g_g007350
g007350_257433,126.958712,37.5256514,2023-08-30 07:53,g_g007350
g007350_257433,126.958712,37.5256514,2023-08-30 07:54,g_g007350
g007350_257433,126.9630065,37.529335,2023-08-30 07:55,g_g007350
g007350_257433,126.9666491,37.5312448,2023-08-30 07:56,g_g007350
g007350_257433,126.9711303,37.5405241,2023-08-30 07:57,g_g007350
g007350_257433,126.9712994,37.5443035,2023-08-30 07:58,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 07:59,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:00,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:01,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:02,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:03,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:04,g_g007350
g007350_257433,126.9717155,37.551183,2023-08-30 08:05,g_g007350
g007350_257433,126.9734158,37.5532507,2023-08-30 08:06,g_g007350
g007350_257433,126.9804664,37.5613589,2023-08-30 08:07,g_g007350
g007350_257433,126.9804664,37.5613589,2023-08-30 08:08,g_g007350
g007350_257433,126.9804664,37.5613589,2023-08-30 08:09,g_g007350
g007350_257433,126.9865093,37.5611788,2023-08-30 08:10,g_g007350
g007350_257433,126.9865093,37.5611788,2023-08-30 08:11,g_g007350
g007350_257433,127.0046348,37.5724594,2023-08-30 08:12,g_g007350
g007350_257433,127.0251046,37.5776861,2023-08-30 08:13,g_g007350
g007350_257433,127.0311438,37.5789436,2023-08-30 08:14,g_g007350
g007350_257433,127.0563015,37.589076,2023-08-30 08:15,g_g007350
g007350_257433,127.057643,37.5914679,2023-08-30 08:16,g_g007350
g007350_257433,127.057643,37.5920441,2023-08-30 08:17,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:18,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:19,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:20,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:20,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:21,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:22,g_g007350
g007350_257433,127.0455686,37.5834824,2023-08-30 08:23,g_g007350
g007350_257433,127.0463876,37.5805505,2023-08-30 08:24,g_g007350
g007350_257433,127.0463876,37.5805505,2023-08-30 08:25,g_g007350
g007350_257433,127.0463876,37.5805505,2023-08-30 08:26,g_g007350
g007350_257433,127.0463876,37.5805505,2023-08-30 08:27,g_g007350
g007350_257433,127.0463876,37.5805505,2023-08-30 08:28,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:28,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:29,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:30,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:31,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:31,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:32,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:33,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:34,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:34,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:35,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:35,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:36,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:37,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:38,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:39,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:40,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:41,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:43,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:44,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:45,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:45,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:46,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:47,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:48,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:49,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:50,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:51,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:52,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:53,g_g007350
g007350_257433,127.047147,37.5802456,2023-08-30 08:54,g_g007350
