MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID
f002589_61279,126.8511914,37.56314,2023-06-02 12:46,f_f002589
f002589_61279,126.8511914,37.56314,2023-06-02 12:46,f_f002589
f002589_61279,126.8511914,37.56314,2023-06-02 12:47,f_f002589
f002589_61279,126.8511914,37.56314,2023-06-02 12:47,f_f002589
f002589_61279,126.8511914,37.56314,2023-06-02 12:48,f_f002589
f002589_61279,126.8511914,37.56314,2023-06-02 12:48,f_f002589
f002589_61279,126.8524683,37.5624091,2023-06-02 12:49,f_f002589
f002589_61279,126.8538476,37.561642,2023-06-02 12:49,f_f002589
f002589_61279,126.8551914,37.561135,2023-06-02 12:54,f_f002589
f002589_61279,126.943431,37.5172362,2023-06-02 13:06,f_f002589
f002589_61279,126.9467859,37.5174241,2023-06-02 13:07,f_f002589
f002589_61279,126.948283,37.5169468,2023-06-02 13:07,f_f002589
f002589_61279,126.9501236,37.5159921,2023-06-02 13:08,f_f002589
f002589_61279,126.9518607,37.5154515,2023-06-02 13:08,f_f002589
f002589_61279,126.9544441,37.5147446,2023-06-02 13:09,f_f002589
f002589_61279,126.9576186,37.5136974,2023-06-02 13:09,f_f002589
f002589_61279,126.9613548,37.5119341,2023-06-02 13:10,f_f002589
f002589_61279,126.9650342,37.5098944,2023-06-02 13:10,f_f002589
f002589_61279,126.9699143,37.5079159,2023-06-02 13:11,f_f002589
f002589_61279,126.9747225,37.5054149,2023-06-02 13:11,f_f002589
f002589_61279,126.9800829,37.504611,2023-06-02 13:12,f_f002589
f002589_61279,126.9845346,37.5049056,2023-06-02 13:12,f_f002589
f002589_61279,126.9891913,37.505847,2023-06-02 13:12,f_f002589
f002589_61279,126.9904529,37.5062707,2023-06-02 13:13,f_f002589
f002589_61279,126.9922985,37.5069589,2023-06-02 13:13,f_f002589
f002589_61279,126.9949814,37.5081115,2023-06-02 13:14,f_f002589
f002589_61279,126.9982146,37.5095005,2023-06-02 13:14,f_f002589
f002589_61279,127.0032747,37.5119862,2023-06-02 13:15,f_f002589
f002589_61279,127.0056611,37.5140312,2023-06-02 13:15,f_f002589
f002589_61279,127.0092137,37.5172149,2023-06-02 13:16,f_f002589
f002589_61279,127.0137401,37.521526,2023-06-02 13:16,f_f002589
f002589_61279,127.0154145,37.5231194,2023-06-02 13:17,f_f002589
f002589_61279,127.0172292,37.5245318,2023-06-02 13:17,f_f002589
f002589_61279,127.0183656,37.5253156,2023-06-02 13:18,f_f002589
f002589_61279,127.0194385,37.5261911,2023-06-02 13:18,f_f002589
f002589_61279,127.020724,37.5271728,2023-06-02 13:19,f_f002589
f002589_61279,127.02168,37.528342,2023-06-02 13:19,f_f002589
f002589_61279,127.0224557,37.5294054,2023-06-02 13:20,f_f002589
f002589_61279,127.0233447,37.5305437,2023-06-02 13:20,f_f002589
f002589_61279,127.0251598,37.5327327,2023-06-02 13:21,f_f002589
f002589_61279,127.0272546,37.5339128,2023-06-02 13:21,f_f002589
f002589_61279,127.028961,37.5341162,2023-06-02 13:22,f_f002589
f002589_61279,127.0317784,37.5336311,2023-06-02 13:22,f_f002589
f002589_61279,127.0352121,37.5326449,2023-06-02 13:22,f_f002589
f002589_61279,127.0402014,37.5314852,2023-06-02 13:23,f_f002589
f002589_61279,127.0445136,37.5302078,2023-06-02 13:23,f_f002589
f002589_61279,127.046876,37.529541,2023-06-02 13:24,f_f002589
f002589_61279,127.0487632,37.529071,2023-06-02 13:24,f_f002589
f002589_61279,127.051018,37.5285365,2023-06-02 13:25,f_f002589
f002589_61279,127.0534926,37.5278088,2023-06-02 13:25,f_f002589
f002589_61279,127.0558684,37.5256624,2023-06-02 13:26,f_f002589
f002589_61279,127.0601324,37.5231953,2023-06-02 13:26,f_f002589
f002589_61279,127.0638811,37.5196091,2023-06-02 13:27,f_f002589
f002589_61279,127.0707133,37.5181648,2023-06-02 13:27,f_f002589
f002589_61279,127.0786499,37.5169876,2023-06-02 13:28,f_f002589
f002589_61279,127.0786499,37.5169876,2023-06-02 13:29,f_f002589
f002589_61279,127.1015177,37.523011,2023-06-02 13:29,f_f002589
f002589_61279,127.1057245,37.5275193,2023-06-02 13:30,f_f002589
