MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID
e004690_68984,127.1197079,37.2979481,2023-07-28 14:16,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:18,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:18,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:19,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:19,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:20,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:20,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:21,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:21,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:22,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:22,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:23,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:23,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:24,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:24,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:25,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:25,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:26,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:26,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:27,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:27,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:28,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:28,e_e004690
e004690_68984,127.1197079,37.2979481,2023-07-28 14:31,e_e004690
e004690_68984,127.1196037,37.2976564,2023-07-28 14:32,e_e004690
e004690_68984,127.1194621,37.2973532,2023-07-28 14:32,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:33,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:33,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:34,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:34,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:35,e_e004690
e004690_68984,127.1193303,37.2970711,2023-07-28 14:35,e_e004690
e004690_68984,127.1197814,37.2968784,2023-07-28 14:36,e_e004690
e004690_68984,127.1206303,37.2986202,2023-07-28 14:36,e_e004690
e004690_68984,127.1216679,37.3008014,2023-07-28 14:36,e_e004690
e004690_68984,127.1216679,37.3008014,2023-07-28 14:37,e_e004690
e004690_68984,127.122758,37.3026353,2023-07-28 14:37,e_e004690
e004690_68984,127.1243236,37.3043128,2023-07-28 14:38,e_e004690
e004690_68984,127.1252288,37.3054441,2023-07-28 14:38,e_e004690
e004690_68984,127.1252288,37.3054441,2023-07-28 14:39,e_e004690
e004690_68984,127.1252288,37.3054441,2023-07-28 14:39,e_e004690
e004690_68984,127.1266812,37.3066747,2023-07-28 14:40,e_e004690
e004690_68984,127.1286757,37.3079634,2023-07-28 14:40,e_e004690
e004690_68984,127.1286757,37.3079634,2023-07-28 14:41,e_e004690
e004690_68984,127.128439,37.3094163,2023-07-28 14:41,e_e004690
e004690_68984,127.1308854,37.310682,2023-07-28 14:42,e_e004690
e004690_68984,127.1248466,37.3166525,2023-07-28 14:42,e_e004690
e004690_68984,127.1244721,37.3196234,2023-07-28 14:42,e_e004690
e004690_68984,127.1233283,37.3210941,2023-07-28 14:43,e_e004690
e004690_68984,127.1228811,37.3227444,2023-07-28 14:43,e_e004690
e004690_68984,127.1228811,37.3227444,2023-07-28 14:44,e_e004690
e004690_68984,127.1228615,37.3237176,2023-07-28 14:44,e_e004690
e004690_68984,127.1222584,37.3237057,2023-07-28 14:45,e_e004690
e004690_68984,127.1220924,37.3240792,2023-07-28 14:45,e_e004690
e004690_68984,127.1220924,37.3240792,2023-07-28 14:46,e_e004690
e004690_68984,127.1218307,37.3245936,2023-07-28 14:46,e_e004690
e004690_68984,127.123392,37.3262059,2023-07-28 14:47,e_e004690
e004690_68984,127.1289752,37.3267818,2023-07-28 14:47,e_e004690
e004690_68984,127.1356537,37.3274776,2023-07-28 14:48,e_e004690
e004690_68984,127.1417179,37.3291987,2023-07-28 14:48,e_e004690
e004690_68984,127.1477682,37.3309431,2023-07-28 14:48,e_e004690
e004690_68984,127.155303,37.3301211,2023-07-28 14:49,e_e004690
e004690_68984,127.1607206,37.3328673,2023-07-28 14:49,e_e004690
