TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e000003,2304300001,2304300001,,2023-04-30 07:30,,,
e_e000003,2304300002,,2304300002,,2023-04-30 09:30,11,
e_e000003,2304300003,,2304300003,,2023-04-30 11:30,11,
e_e000003,2304300004,,2304300004,,2023-04-30 12:00,11,
e_e000003,2304300005,,2304300005,,2023-04-30 18:00,11,
e_e000003,2304300006,,2304300006,,2023-04-30 20:30,11,
e_e000340,2305270001,2305270001,,2023-05-27 11:00,,,
e_e000340,2305270002,,2305270002,,2023-05-27 13:30,1,
e_e000340,2305270003,,2305270003,,2023-05-27 14:30,1,
e_e000340,2305270004,,2305270004,,2023-05-27 18:00,1,
e_e000340,2305270005,,2305270005,,2023-05-27 19:00,1,
e_e000340,2305280001,,2305280001,,2023-05-28 11:30,1,
e_e000340,2305280002,,2305280002,,2023-05-28 13:00,15,
e_e000340,2305280003,,2305280003,,2023-05-28 14:00,1,
e_e000340,2305280004,,2305280004,,2023-05-28 15:30,1,
e_e000340,2305280005,,2305280005,,2023-05-28 16:30,1,
e_e000340,2305280006,,2305280006,,2023-05-28 18:00,1,
e_e000340,2305280007,,2305280007,,2023-05-28 20:00,1,
e_e000340,2305290001,,2305290001,,2023-05-29 11:00,1,
e_e000340,2305290002,,2305290002,,2023-05-29 12:30,1,
e_e000340,2305290003,,2305290003,,2023-05-29 14:00,1,
e_e000340,2305290004,,2305290004,,2023-05-29 06:00,1,
e_e000515,2306030001,2306030001,,2023-06-03 13:30,,,
e_e000515,2306030002,,2306030002,,2023-06-03 15:30,1,
e_e000515,2306030003,,2306030003,,2023-06-03 18:30,1,
e_e000515,2306040001,,2306040001,,2023-06-04 13:30,1,
e_e000515,2306040002,,2306040002,,2023-06-04 15:00,1,
e_e000515,2306040003,,2306040003,,2023-06-04 17:00,1,
e_e000515,2306050001,,2306050001,,2023-06-05 11:30,1,
e_e000515,2306050002,,2306050002,,2023-06-05 12:00,15,
e_e000515,2306050003,,2306050003,,2023-06-05 12:30,15,
e_e000515,2306050004,,2306050004,,2023-06-05 13:30,1,
e_e000515,2306050005,,2306050005,,2023-06-05 16:30,1,
e_e000515,2306050006,,2306050006,,2023-06-05 18:00,1,
e_e000515,2306060001,,2306060001,,2023-06-06 14:30,1,
e_e000571,2305240001,2305240001,,2023-05-24 08:30,,,
e_e000571,2305240002,,2305240002,,2023-05-24 13:30,9,1
e_e000571,2305240003,,2305240003,,2023-05-24 15:30,2,
e_e000571,2305240004,,2305240004,,2023-05-24 17:00,2,
e_e000571,2305240005,,2305240005,,2023-05-24 18:30,2,
e_e000571,2305240006,,2305240006,,2023-05-24 22:30,2,5
e_e000571,2305240007,,2305240007,,2023-05-24 08:30,1,
e_e000571,2305250001,,2305250001,,2023-05-25 10:30,15,
e_e000571,2305250002,,2305250002,,2023-05-25 13:30,5,
e_e000571,2305250003,,2305250003,,2023-05-25 13:30,5,
e_e000571,2305260001,,2305260001,,2023-05-26 13:00,5,
e_e000571,2305260002,,2305260002,,2023-05-26 14:00,5,
e_e000571,2305260003,,2305260003,,2023-05-26 17:30,5,
e_e000571,2305260004,,2305260004,,2023-05-26 23:30,7,
e_e000571,2305260005,,2305260005,,2023-05-26 20:30,5,
e_e000571,2305260006,,2305260006,,2023-05-26 12:00,15,
e_e000601,2305260001,2305260001,,2023-05-26 14:30,,,
e_e000601,2305260002,,2305260002,,2023-05-26 20:00,8,5
e_e000601,2305260003,,2305260003,,2023-05-26 20:30,15,
e_e000601,2305260004,,2305260004,,2023-05-26 21:30,15,
e_e000601,2305260005,,2305260005,,2023-05-26 23:00,15,
e_e000601,2305270001,,2305270001,,2023-05-27 08:30,1,
e_e000601,2305270002,,2305270002,,2023-05-27 11:00,1,
e_e000601,2305270003,,2305270003,,2023-05-27 12:30,1,
e_e000601,2305270004,,2305270004,,2023-05-27 14:30,1,
e_e000601,2305270005,,2305270005,,2023-05-27 17:30,1,
e_e000601,2305280001,,2305280001,,2023-05-28 15:00,15,
e_e000601,2305280002,,2305280002,,2023-05-28 16:00,15,
e_e000601,2305280003,,2305280003,,2023-05-28 17:30,15,
e_e000601,2305280004,,2305280004,,2023-05-28 19:00,15,
e_e000601,2305290001,,2305290001,,2023-05-29 17:00,1,
e_e000601,2305290002,,2305290002,,2023-05-29 22:00,8,5
e_e000654,2305200001,2305200001,,2023-05-20 12:00,,,
e_e000654,2305200002,,2305200002,,2023-05-20 14:30,1,
e_e000654,2305200003,,2305200003,,2023-05-20 16:00,1,
e_e000654,2305200004,,2305200004,,2023-05-20 17:00,1,
e_e000654,2305200005,,2305200005,,2023-05-20 19:00,1,
e_e000654,2305200006,,2305200006,,2023-05-20 22:00,1,
e_e001062,2305270001,2305270001,,2023-05-27 08:00,,,
e_e001062,2305270002,,2305270002,,2023-05-27 18:00,1,
e_e001062,2305270003,,2305270003,,2023-05-27 10:30,1,
e_e001062,2305270004,,2305270004,,2023-05-27 12:00,1,
e_e001062,2305270005,,2305270005,,2023-05-27 13:30,1,1
e_e001062,2305270006,,2305270006,,2023-05-27 14:30,1,
e_e001062,2305270007,,2305270007,,2023-05-27 15:30,1,
e_e001062,2305270008,,2305270008,,2023-05-27 17:30,1,
e_e001062,2305280001,,2305280001,,2023-05-28 11:00,1,
e_e001062,2305280002,,2305280002,,2023-05-28 11:30,1,
e_e001062,2305280003,,2305280003,,2023-05-28 14:00,1,
e_e001062,2305280004,,2305280004,,2023-05-28 16:00,1,
e_e001062,2305280005,,2305280005,,2023-05-28 17:00,1,
e_e001062,2305280006,,2305280006,,2023-05-28 19:00,1,
e_e001062,2305290001,,2305290001,,2023-05-29 11:30,1,
e_e001062,2305290002,,2305290002,,2023-05-29 13:30,1,
e_e001062,2305290003,,2305290003,,2023-05-29 15:00,1,
e_e001062,2305290004,,2305290004,,2023-05-29 15:30,1,
e_e001062,2305290005,,2305290005,,2023-05-29 19:00,1,
e_e001062,2305290006,,2305290006,,2023-05-29 23:00,1,
e_e004690,2307280001,2307280001,,2023-07-28 14:30,,,
e_e004690,2307280002,,2307280002,,2023-07-28 16:30,1,
e_e004690,2307280003,,2307280003,,2023-07-28 17:30,1,
e_e004690,2307280004,,2307280004,,2023-07-28 19:30,1,
e_e004690,2307280005,,2307280005,,2023-07-28 20:00,15,
e_e004690,2307280006,,2307280006,,2023-07-28 20:30,15,
e_e004690,2307280007,,2307280007,,2023-07-28 22:00,15,
e_e004690,2307290001,,2307290001,,2023-07-29 08:00,1,
e_e004690,2307290002,,2307290002,,2023-07-29 11:00,1,
e_e004690,2307290003,,2307290003,,2023-07-29 12:00,1,
e_e004690,2307290004,,2307290004,,2023-07-29 13:00,1,
e_e004690,2307290005,,2307290005,,2023-07-29 16:30,1,
e_e004690,2307290006,,2307290006,,2023-07-29 20:00,1,
e_e004690,2307290007,,2307290007,,2023-07-29 23:30,1,
e_e004690,2307300001,,2307300001,,2023-07-30 08:00,1,
e_e004690,2307300002,,2307300002,,2023-07-30 10:00,1,
e_e004690,2307300003,,2307300003,,2023-07-30 12:30,1,
e_e004690,2307300004,,2307300004,,2023-07-30 13:30,1,
e_e004785,2307100001,2307100001,,2023-07-10 11:30,,,
e_e004785,2307100002,,2307100002,,2023-07-10 21:30,15,
e_e004785,2307100003,,2307100003,,2023-07-10 12:30,13,
e_e004785,2307100004,,2307100004,,2023-07-10 13:30,6,
e_e004785,2307100005,,2307100005,,2023-07-10 14:30,4,
e_e004785,2307100006,,2307100006,,2023-07-10 19:00,4,
e_e004785,2307100007,,2307100007,,2023-07-10 19:30,4,
e_e004785,2307100008,,2307100008,,2023-07-10 21:00,15,
e_e004785,2307110001,,2307110001,,2023-07-11 11:00,13,
e_e004785,2307110002,,2307110002,,2023-07-11 11:30,15,
e_e004785,2307110003,,2307110003,,2023-07-11 12:00,2,
e_e004785,2307110004,,2307110004,,2023-07-11 12:30,2,
e_e004785,2307110005,,2307110005,,2023-07-11 13:00,2,
e_e004785,2307110006,,2307110006,,2023-07-11 15:00,2,
e_e004785,2307110007,,2307110007,,2023-07-11 16:00,2,
e_e004785,2307110008,,2307110008,,2023-07-11 16:30,2,
e_e004785,2307110010,,2307110010,,2023-07-11 17:00,2,
e_e004785,2307120001,,2307120001,,2023-07-12 11:30,2,
e_e004785,2307120002,,2307120002,,2023-07-12 12:30,2,
e_e004785,2307120003,,2307120003,,2023-07-12 13:00,10,
e_e004785,2307120004,,2307120004,,2023-07-12 13:00,15,
e_e004785,2307120005,,2307120005,,2023-07-12 15:00,15,
e_e004785,2307120006,,2307120006,,2023-07-12 16:00,15,
e_e004785,2307120007,,2307120007,,2023-07-12 17:30,2,
e_e004785,2307120008,,2307120008,,2023-07-12 19:00,2,
e_e004785,2307120009,,2307120009,,2023-07-12 19:30,2,
e_e004785,2307120010,,2307120010,,2023-07-12 21:00,2,15
e_e004785,2307120011,,2307120011,,2023-07-12 23:00,4,6
e_e006945,2308200001,2308200001,,2023-08-20 08:00,,,
e_e006945,2308200002,,2308200002,,2023-08-20 09:00,1,
e_e006945,2308200003,,2308200003,,2023-08-20 11:00,1,
e_e006945,2308200004,,2308200004,,2023-08-20 12:30,1,
e_e006945,2308200005,,2308200005,,2023-08-20 15:00,1,
e_e008914,2308270001,2308270001,,2023-08-27 06:30,,,
e_e008914,2308270002,,2308270002,,2023-08-27 08:30,1,
e_e008914,2308270003,,2308270003,,2023-08-27 21:30,1,
e_e008914,2308270004,,2308270004,,2023-08-27 10:30,5,4
f_f000007,2304290001,2304290001,,2023-04-29 10:30,,,
f_f000007,2304290002,,2304290002,,2023-04-29 12:00,1,
f_f000007,2304290003,,2304290003,,2023-04-29 14:00,15,
f_f000007,2304290004,,2304290004,,2023-04-29 15:00,1,
f_f000007,2304290006,,2304290006,,2023-04-29 19:00,1,
f_f000007,2304290007,,2304290007,,2023-04-29 21:30,1,
f_f000007,2304290008,,2304290008,,2023-04-29 21:00,15,
f_f000007,2304300001,,2304300001,,2023-04-30 12:30,1,
f_f000007,2304300002,,2304300002,,2023-04-30 13:30,1,
f_f000007,2304300003,,2304300003,,2023-04-30 14:00,1,
f_f000007,2304300004,,2304300004,,2023-04-30 15:00,1,
f_f000007,2304300005,,2304300005,,2023-04-30 18:30,1,15
f_f000007,2304300006,,2304300006,,2023-04-30 19:00,15,
f_f000007,2305010001,,2305010001,,2023-05-01 10:00,1,
f_f000007,2305010002,,2305010002,,2023-05-01 11:00,1,
f_f000007,2305010003,,2305010003,,2023-05-01 12:00,1,
f_f000007,2305010004,,2305010004,,2023-05-01 14:30,1,
f_f000007,2305010005,,2305010005,,2023-05-01 17:00,1,
f_f000007,2305010006,,2305010006,,2023-05-01 19:00,1,
f_f000012,2304300001,2304300001,,2023-04-30 09:00,,,
f_f000012,2304300002,,2304300002,,2023-04-30 21:30,1,
f_f000012,2304300003,,2304300003,,2023-04-30 10:00,1,
f_f000012,2304300004,,2304300004,,2023-04-30 11:00,1,
f_f000012,2304300005,,2304300005,,2023-04-30 13:00,1,
f_f000012,2304300006,,2304300006,,2023-04-30 16:00,1,
f_f000012,2304300007,,2304300007,,2023-04-30 15:00,1,
f_f000012,2304300008,,2304300008,,2023-04-30 19:30,15,
f_f000012,2304300009,,2304300009,,2023-04-30 21:00,15,
f_f000012,2305010001,,2305010001,,2023-05-01 18:00,1,
f_f000012,2305010002,,2305010002,,2023-05-01 11:30,1,
f_f000012,2305010003,,2305010003,,2023-05-01 12:30,1,
f_f000012,2305010004,,2305010004,,2023-05-01 13:00,1,
f_f000012,2305010005,,2305010005,,2023-05-01 14:00,1,
f_f000012,2305010006,,2305010006,,2023-05-01 16:00,1,
f_f000012,2305010007,,2305010007,,2023-05-01 16:30,1,
f_f000012,2305010008,,2305010008,,2023-05-01 15:00,1,
f_f000012,2305010009,,2305010009,,2023-05-01 17:30,1,
f_f000012,2305020001,,2305020001,,2023-05-02 18:30,1,
f_f000012,2305020002,,2305020002,,2023-05-02 11:30,1,
f_f000012,2305020003,,2305020003,,2023-05-02 12:00,1,
f_f000012,2305020004,,2305020004,,2023-05-02 13:30,1,
f_f000012,2305020005,,2305020005,,2023-05-02 15:00,1,
f_f000012,2305020006,,2305020006,,2023-05-02 17:00,1,
f_f000014,2304290001,2304290001,,2023-04-29 06:00,,,
f_f000014,2304290002,,2304290002,,2023-04-29 20:30,5,
f_f000014,2304290003,,2304290003,,2023-04-29 07:00,12,
f_f000014,2304290004,,2304290004,,2023-04-29 08:00,11,
f_f000014,2304290005,,2304290005,,2023-04-29 09:30,11,
f_f000014,2304290006,,2304290006,,2023-04-29 11:00,15,
f_f000014,2304290007,,2304290007,,2023-04-29 11:30,11,
f_f000014,2304290008,,2304290008,,2023-04-29 12:30,11,
f_f000014,2304290009,,2304290009,,2023-04-29 14:30,11,
f_f000014,2304290010,,2304290010,,2023-04-29 15:30,11,
f_f000014,2304290011,,2304290011,,2023-04-29 17:00,11,
f_f000014,2304290012,,2304290012,,2023-04-29 18:30,11,
f_f000014,2304290013,,2304290013,,2023-04-29 19:30,15,
f_f000014,2304290014,,2304290014,,2023-04-29 06:00,12,
f_f000014,2304290015,,2304290015,,2023-04-29 20:00,5,
f_f000014,2304290016,,2304290016,,2023-04-29 20:00,15,
f_f000014,2304290017,,2304290017,,2023-04-29 20:00,15,
f_f000015,2304300001,2304300001,,2023-04-30 10:00,,,
f_f000015,2304300002,,2304300002,,2023-04-30 12:00,1,
f_f000015,2304300003,,2304300003,,2023-04-30 15:00,1,
f_f000015,2304300004,,2304300004,,2023-04-30 17:00,1,
f_f000015,2304300005,,2304300005,,2023-04-30 19:00,1,
f_f000015,2304300006,,2304300006,,2023-04-30 20:30,1,
f_f000015,2304300007,,2304300007,,2023-04-30 21:00,1,
f_f000015,2305010001,,2305010001,,2023-05-01 11:00,1,
f_f000015,2305010002,,2305010002,,2023-05-01 12:00,1,
f_f000015,2305010003,,2305010003,,2023-05-01 13:00,15,
f_f000015,2305010004,,2305010004,,2023-05-01 15:30,15,
f_f000015,2305010005,,2305010005,,2023-05-01 18:00,1,
f_f000015,2305010006,,2305010006,,2023-05-01 00:00,1,
f_f000019,2304300001,2304300001,,2023-04-30 09:30,,,
f_f000019,2304300002,,2304300002,,2023-04-30 14:30,1,
f_f000019,2304300003,,2304300003,,2023-04-30 11:00,1,
f_f000019,2305010001,,2305010001,,2023-05-01 09:00,1,
f_f000019,2305010002,,2305010002,,2023-05-01 10:00,15,
f_f000019,2305010003,,2305010003,,2023-05-01 11:30,1,
f_f000019,2305010004,,2305010004,,2023-05-01 12:00,1,
f_f000019,2305010005,,2305010005,,2023-05-01 13:00,1,
f_f000019,2305010006,,2305010006,,2023-05-01 14:30,1,
f_f000021,2304280001,2304280001,,2023-04-28 08:30,,,
f_f000021,2304280002,,2304280002,,2023-04-28 19:00,1,
f_f000021,2304280003,,2304280003,,2023-04-28 12:00,1,
f_f000021,2304280004,,2304280004,,2023-04-28 14:00,1,
f_f000021,2304280005,,2304280005,,2023-04-28 17:30,1,
f_f000021,2304290001,,2304290001,,2023-04-29 18:00,15,
f_f000021,2304290002,,2304290002,,2023-04-29 10:00,15,
f_f000021,2304290003,,2304290003,,2023-04-29 11:00,15,
f_f000021,2304290004,,2304290004,,2023-04-29 13:00,15,
f_f000021,2304290005,,2304290005,,2023-04-29 02:00,15,
f_f000021,2304290006,,2304290006,,2023-04-29 04:30,15,
f_f000021,2304300001,,2304300001,,2023-04-30 19:30,1,
f_f000021,2304300002,,2304300002,,2023-04-30 10:30,1,
f_f000021,2304300003,,2304300003,,2023-04-30 14:00,1,
f_f000021,2304300004,,2304300004,,2023-04-30 18:00,1,
f_f000022,2304300001,2304300001,,2023-04-30 09:30,,,
f_f000022,2304300002,,2304300002,,2023-04-30 11:00,1,
f_f000022,2304300003,,2304300003,,2023-04-30 12:30,1,
f_f000022,2304300004,,2304300004,,2023-04-30 13:30,15,
f_f000022,2304300005,,2304300005,,2023-04-30 16:30,1,
f_f000022,2305010001,,2305010001,,2023-05-01 10:00,1,
f_f000022,2305010002,,2305010002,,2023-05-01 12:30,1,
f_f000022,2305010003,,2305010003,,2023-05-01 15:00,1,
f_f000022,2305010005,,2305010005,,2023-05-01 17:30,1,
f_f000023,2304290001,2304290001,,2023-04-29 12:00,,,
f_f000023,2304290002,,2304290002,,2023-04-29 18:00,1,
f_f000023,2304290003,,2304290003,,2023-04-29 13:30,1,
f_f000023,2304290004,,2304290004,,2023-04-29 16:00,1,
f_f000023,2304290005,,2304290005,,2023-04-29 16:30,15,
f_f000026,2304280001,2304280001,,2023-04-28 11:30,,,
f_f000026,2304280002,,2304280002,,2023-04-28 12:00,1,15
f_f000026,2304280003,,2304280003,,2023-04-28 14:00,1,
f_f000026,2304280004,,2304280004,,2023-04-28 15:30,1,
f_f000026,2304290001,,2304290001,,2023-04-29 12:30,1,
f_f000026,2304290002,,2304290002,,2023-04-29 13:30,1,
f_f000026,2304290003,,2304290003,,2023-04-29 15:30,1,
f_f000026,2304300001,,2304300001,,2023-04-30 12:30,1,
f_f000028,2304290001,2304290001,,2023-04-29 03:00,,,
f_f000028,2304290002,,2304290002,,2023-04-29 19:30,1,1
f_f000028,2304290003,,2304290003,,2023-04-29 17:30,1,
f_f000028,2304290004,,2304290004,,2023-04-29 19:30,1,
f_f000028,2304300001,,2304300001,,2023-04-30 08:00,1,
f_f000028,2304300002,,2304300002,,2023-04-30 13:00,1,
f_f000028,2304300003,,2304300003,,2023-04-30 17:00,1,
f_f000028,2304300004,,2304300004,,2023-04-30 19:30,15,
f_f000028,2305010001,,2305010001,,2023-05-01 10:00,1,
f_f000029,2304280001,2304280001,,2023-04-28 19:00,,,
f_f000029,2304280002,,2304280002,,2023-04-28 22:00,1,
f_f000029,2304290001,,2304290001,,2023-04-29 09:00,15,
f_f000029,2304290002,,2304290002,,2023-04-29 12:30,1,
f_f000029,2304290003,,2304290003,,2023-04-29 13:30,15,
f_f000029,2304290004,,2304290004,,2023-04-29 14:00,1,
f_f000029,2304290005,,2304290005,,2023-04-29 18:00,1,
f_f000029,2304290006,,2304290006,,2023-04-29 20:00,15,
f_f000029,2304300001,,2304300001,,2023-04-30 13:00,1,
f_f000029,2304300002,,2304300002,,2023-04-30 19:00,1,
f_f000029,2305010001,,2305010001,,2023-05-01 22:30,1,
f_f000031,2304290001,2304290001,,2023-04-29 15:00,,,
f_f000031,2304290002,,2304290002,,2023-04-29 23:30,1,
f_f000031,2304290003,,2304290003,,2023-04-29 17:30,1,
f_f000031,2304290004,,2304290004,,2023-04-29 19:00,1,
f_f000031,2304290005,,2304290005,,2023-04-29 20:00,15,
f_f000031,2304290006,,2304290006,,2023-04-29 21:30,15,
f_f000031,2304290007,,2304290007,,2023-04-29 22:30,15,
f_f000031,2304290008,,2304290008,,2023-04-29 23:30,15,
f_f000031,2304300002,,2304300002,,2023-04-30 10:30,1,
f_f000031,2304300003,,2304300003,,2023-04-30 12:00,1,
f_f000031,2304300004,,2304300004,,2023-04-30 12:30,10,
f_f000031,2304300005,,2304300005,,2023-04-30 14:30,1,
f_f000031,2304300006,,2304300006,,2023-04-30 15:00,1,
f_f000031,2304300007,,2304300007,,2023-04-30 19:00,1,
f_f000031,2304300008,,2304300008,,2023-04-30 21:00,1,
f_f000031,2305010001,,2305010001,,2023-05-01 17:00,15,
f_f000031,2305010002,,2305010002,,2023-05-01 23:30,1,
f_f000032,2304280001,2304280001,,2023-04-28 13:30,,,
f_f000032,2304280002,,2304280002,,2023-04-28 15:00,1,
f_f000032,2304280003,,2304280003,,2023-04-28 16:30,1,
f_f000032,2304280004,,2304280004,,2023-04-28 17:00,1,
f_f000032,2304280005,,2304280005,,2023-04-28 20:30,15,
f_f000032,2304280006,,2304280006,,2023-04-28 21:30,15,
f_f000032,2304290001,,2304290001,,2023-04-29 11:30,15,
f_f000032,2304290002,,2304290002,,2023-04-29 12:00,15,
f_f000032,2304290003,,2304290003,,2023-04-29 15:00,15,
f_f000032,2304290004,,2304290004,,2023-04-29 21:00,15,
f_f000032,2304300001,,2304300001,,2023-04-30 11:30,15,
f_f000032,2304300002,,2304300002,,2023-04-30 13:30,15,
f_f000032,2304300003,,2304300003,,2023-04-30 15:30,15,
f_f000032,2304300004,,2304300004,,2023-04-30 20:00,1,
f_f000032,2304300005,,2304300005,,2023-04-30 21:00,1,
f_f000034,2304290001,2304290001,,2023-04-29 10:00,,,
f_f000034,2304290002,,2304290002,,2023-04-29 13:30,1,
f_f000034,2304290003,,2304290003,,2023-04-29 14:30,1,
f_f000034,2304290004,,2304290004,,2023-04-29 15:30,1,
f_f000034,2304290005,,2304290005,,2023-04-29 19:00,1,
f_f000039,2305010001,2305010001,,2023-05-01 10:00,,,
f_f000039,2305010002,,2305010002,,2023-05-01 12:00,2,
f_f000039,2305010004,,2305010004,,2023-05-01 17:30,2,
f_f000039,2305010005,,2305010005,,2023-05-01 14:30,2,
f_f000039,2305010006,,2305010006,,2023-05-01 03:30,2,
f_f000039,2305020001,,2305020001,,2023-05-02 14:30,2,
f_f000039,2305020002,,2305020002,,2023-05-02 16:00,2,
f_f000039,2305020003,,2305020003,,2023-05-02 18:30,2,
f_f000039,2305020004,,2305020004,,2023-05-02 19:30,2,
f_f000039,2305030001,,2305030001,,2023-05-03 12:00,2,
f_f000039,2305030002,,2305030002,,2023-05-03 13:00,2,
f_f000039,2305030003,,2305030003,,2023-05-03 14:00,2,
f_f000039,2305030004,,2305030004,,2023-05-03 15:00,2,
f_f000039,2305030005,,2305030005,,2023-05-03 18:00,2,
f_f000044,2304280001,2304280001,,2023-04-28 09:30,,,
f_f000044,2304280002,,2304280002,,2023-04-28 16:00,1,1
f_f000044,2304280003,,2304280003,,2023-04-28 17:00,1,1
f_f000044,2304280004,,2304280004,,2023-04-28 18:30,1,1
f_f000044,2304280005,,2304280005,,2023-04-28 19:30,1,1
f_f000044,2304280006,,2304280006,,2023-04-28 20:30,15,
f_f000044,2304280007,,2304280007,,2023-04-28 21:00,15,
f_f000044,2304280008,,2304280008,,2023-04-28 21:30,15,
f_f000044,2304290001,,2304290001,,2023-04-29 11:00,15,
f_f000044,2304290002,,2304290002,,2023-04-29 12:00,15,
f_f000044,2304290003,,2304290003,,2023-04-29 19:30,1,
f_f000264,2305200001,2305200001,,2023-05-20 11:00,,,
f_f000264,2305200002,,2305200002,,2023-05-20 11:30,1,15
f_f000264,2305200003,,2305200003,,2023-05-20 12:30,1,
f_f000264,2305200004,,2305200004,,2023-05-20 14:30,1,
f_f000264,2305200005,,2305200005,,2023-05-20 17:00,1,
f_f000264,2305210001,,2305210001,,2023-05-21 11:30,1,
f_f000264,2305210002,,2305210002,,2023-05-21 13:00,1,
f_f000265,2305270001,2305270001,,2023-05-27 12:00,,,
f_f000265,2305270002,,2305270002,,2023-05-27 15:30,1,
f_f000265,2305270003,,2305270003,,2023-05-27 19:30,1,
f_f000265,2305270004,,2305270004,,2023-05-27 00:30,1,
f_f000268,2305200001,2305200001,,2023-05-20 10:30,,,
f_f000268,2305200002,,2305200002,,2023-05-20 11:00,1,1
f_f000268,2305200003,,2305200003,,2023-05-20 12:30,1,
f_f000268,2305200004,,2305200004,,2023-05-20 15:00,1,
f_f000268,2305200005,,2305200005,,2023-05-20 15:30,1,
f_f000268,2305200006,,2305200006,,2023-05-20 16:30,15,
f_f000268,2305200007,,2305200007,,2023-05-20 18:30,15,15
f_f000268,2305200008,,2305200008,,2023-05-20 20:00,15,
f_f000268,2305200009,,2305200009,,2023-05-20 21:00,15,
f_f000268,2305210001,,2305210001,,2023-05-21 11:00,15,
f_f000268,2305210002,,2305210002,,2023-05-21 13:00,1,15
f_f000268,2305210003,,2305210003,,2023-05-21 18:00,1,
f_f000268,2305210004,,2305210004,,2023-05-21 21:00,1,
f_f000269,2306030001,2306030001,,2023-06-03 10:00,,,
f_f000269,2306030002,,2306030002,,2023-06-03 19:30,5,16
f_f000269,2306030003,,2306030003,,2023-06-03 13:00,6,
f_f000269,2306030004,,2306030004,,2023-06-03 01:00,15,
f_f000269,2306030005,,2306030005,,2023-06-03 02:00,15,
f_f000269,2306030006,,2306030006,,2023-06-03 03:00,15,
f_f000269,2306030007,,2306030007,,2023-06-03 04:30,15,
f_f000269,2306030008,,2306030008,,2023-06-03 04:30,15,
f_f000269,2306030009,,2306030009,,2023-06-03 17:00,4,
f_f000269,2306040001,,2306040001,,2023-06-04 02:30,5,
f_f000269,2306040002,,2306040002,,2023-06-04 03:00,4,
f_f000269,2306040003,,2306040003,,2023-06-04 15:30,15,
f_f000269,2306040004,,2306040004,,2023-06-04 04:30,15,
f_f000269,2306040005,,2306040005,,2023-06-04 17:30,15,
f_f000269,2306040006,,2306040006,,2023-06-04 17:30,4,
f_f000269,2306040007,,2306040007,,2023-06-04 19:00,5,4
f_f000269,2306050001,,2306050001,,2023-06-05 11:30,5,
f_f000269,2306050002,,2306050002,,2023-06-05 12:30,15,
f_f000269,2306050003,,2306050003,,2023-06-05 15:00,6,
f_f000272,2305200001,2305200001,,2023-05-20 06:00,,,
f_f000272,2305200002,,2305200002,,2023-05-20 07:00,13,
f_f000272,2305200003,,2305200003,,2023-05-20 11:00,7,
f_f000272,2305200004,,2305200004,,2023-05-20 11:30,15,
f_f000272,2305200005,,2305200005,,2023-05-20 12:30,5,
f_f000272,2305200006,,2305200006,,2023-05-20 14:00,15,
f_f000272,2305200007,,2305200007,,2023-05-20 16:00,4,
f_f000272,2305200008,,2305200008,,2023-05-20 16:30,15,
f_f000272,2305200009,,2305200009,,2023-05-20 17:00,15,
f_f000272,2305200010,,2305200010,,2023-05-20 18:30,5,
f_f000272,2305200011,,2305200011,,2023-05-20 19:00,15,
f_f000272,2305210001,,2305210001,,2023-05-21 07:30,15,
f_f000272,2305210002,,2305210002,,2023-05-21 08:30,15,
f_f000272,2305210003,,2305210003,,2023-05-21 11:30,5,
f_f000272,2305210004,,2305210004,,2023-05-21 12:30,15,
f_f000272,2305210005,,2305210005,,2023-05-21 13:00,15,
f_f000272,2305210006,,2305210006,,2023-05-21 13:30,15,
f_f000272,2305210007,,2305210007,,2023-05-21 15:00,15,
f_f000272,2305210008,,2305210008,,2023-05-21 15:30,15,
f_f000272,2305210009,,2305210009,,2023-05-21 17:00,5,
f_f000272,2305220001,,2305220001,,2023-05-22 10:30,1,
f_f000272,2305220002,,2305220002,,2023-05-22 11:30,1,
f_f000272,2305220003,,2305220003,,2023-05-22 13:30,1,
f_f000272,2305220004,,2305220004,,2023-05-22 15:30,1,
f_f000272,2305220005,,2305220005,,2023-05-22 17:00,1,
f_f000272,2305220006,,2305220006,,2023-05-22 18:30,1,
f_f000272,2305230001,,2305230001,,2023-05-23 07:00,15,
f_f000272,2305230002,,2305230002,,2023-05-23 08:30,15,
f_f000272,2305230003,,2305230003,,2023-05-23 10:00,5,
f_f000272,2305230004,,2305230004,,2023-05-23 13:30,5,
f_f000273,2306030001,2306030001,,2023-06-03 14:30,,,
f_f000273,2306030002,,2306030002,,2023-06-03 16:30,1,
f_f000273,2306030003,,2306030003,,2023-06-03 17:30,1,
f_f000273,2306040001,,2306040001,,2023-06-04 10:00,1,
f_f000273,2306040002,,2306040002,,2023-06-04 11:00,1,
f_f000273,2306040003,,2306040003,,2023-06-04 12:30,1,
f_f000273,2306040004,,2306040004,,2023-06-04 01:00,1,
f_f000273,2306040005,,2306040005,,2023-06-04 16:00,1,
f_f000274,2305270001,2305270001,,2023-05-27 08:00,,,
f_f000274,2305270002,,2305270002,,2023-05-27 09:30,1,
f_f000274,2305270003,,2305270003,,2023-05-27 11:00,1,
f_f000274,2305270004,,2305270004,,2023-05-27 11:00,1,
f_f000274,2305270005,,2305270005,,2023-05-27 12:30,1,
